# gr for LJ  N=   108 rho*=108.0000
   0.0200000    0.000000000
   0.0400000    0.000000000
   0.0600000    0.000000000
   0.0800000    0.000000000
   0.1000000    0.000000000
   0.1200000    0.000000000
   0.1400000    0.000000000
   0.1600000    0.000000000
   0.1800000    0.000000000
   0.2000000    0.000000000
   0.2200000    0.000000000
   0.2400000    0.000000000
   0.2600000    0.000000000
   0.2800000    0.000000000
   0.3000000    0.000000000
   0.3200000    0.000000000
   0.3400000    0.000000000
   0.3600000    0.000000000
   0.3800000    0.000000000
   0.4000000    0.000000000
   0.4200000    0.000000000
   0.4400000    0.000000000
   0.4600000    0.000000000
   0.4800000    0.000000000
   0.5000000    0.000000000
   0.5200000    0.000000000
   0.5400000    0.000000000
   0.5600000    0.000000000
   0.5800000    0.000000000
   0.6000000    0.000000000
   0.6200000    0.000000000
   0.6400000    0.000000000
   0.6600000    0.000000000
   0.6800000    0.000000000
   0.7000000    0.000000000
   0.7200000    0.000000000
   0.7400000    0.000000000
   0.7600000    0.000000000
   0.7800000    0.000000000
   0.8000000    0.000000000
   0.8200000    0.000000000
   0.8400000    0.000000000
   0.8600000    0.000000000
   0.8800000    0.000076119
   0.9000000    0.001746557
   0.9200000    0.019221615
   0.9400000    0.080053808
   0.9600000    0.257122476
   0.9800000    0.574548305
   1.0000000    0.966129644
   1.0200000    1.389747667
   1.0400000    1.741084532
   1.0600000    2.010920368
   1.0800000    2.157624122
   1.1000000    2.215844515
   1.1200000    2.187741818
   1.1400000    2.120270184
   1.1600000    2.032586779
   1.1800000    1.914484298
   1.2000000    1.811165602
   1.2200000    1.697379007
   1.2400000    1.575402391
   1.2600000    1.493632673
   1.2800000    1.402168971
   1.3000000    1.326430975
   1.3200000    1.247635513
   1.3400000    1.190711058
   1.3600000    1.148362651
   1.3800000    1.090741549
   1.4000000    1.044071071
   1.4200000    1.007530143
   1.4400000    0.972460229
   1.4600000    0.945972314
   1.4800000    0.919232684
   1.5000000    0.896717116
   1.5200000    0.879908044
   1.5400000    0.874003725
   1.5600000    0.860674891
   1.5800000    0.839377748
   1.6000000    0.840099719
   1.6200000    0.838823363
   1.6400000    0.831156673
   1.6600000    0.828640702
   1.6800000    0.833150964
   1.7000000    0.826227056
   1.7200000    0.837450122
   1.7400000    0.849343646
   1.7600000    0.859379623
   1.7800000    0.856231841
   1.8000000    0.875861774
   1.8200000    0.886507738
   1.8400000    0.898889090
   1.8600000    0.912154432
   1.8800000    0.937013140
   1.9000000    0.950276195
   1.9200000    0.966272020
   1.9400000    0.977963945
   1.9600000    0.988028521
   1.9800000    1.017531636
   2.0000000    1.029924263
   2.0200000    1.044893867
   2.0400000    1.062452432
   2.0600000    1.069731479
   2.0800000    1.083960960
   2.1000000    1.094275663
   2.1200000    1.096403036
   2.1400000    1.103975039
   2.1600000    1.093265626
   2.1800000    1.096889139
   2.2000000    1.101211637
   2.2200000    1.097127660
   2.2399999    1.084178888
   2.2599999    1.082386134
   2.2799999    1.070022973
   2.2999999    1.063506904
   2.3199999    1.053748112
   2.3399999    1.046760577
   2.3599999    1.035073769
   2.3799999    1.035108621
   2.3999999    1.018757625
   2.4199999    1.010473267
   2.4399999    1.000174015
   2.4599999    0.993834632
   2.4799999    0.990693254
   2.4999999    0.988222712
   2.5199999    0.980553810
   2.5399999    0.972418210
   2.5599999    0.971377892
   2.5799999    0.967959242
   2.5999999    0.968620037
   2.6199999    0.964158733
   2.6399999    0.962613435
   2.6599999    0.968286653
   2.6799999    0.962588008
   2.6999999    0.961924162
   2.7199999    0.961000399
   2.7399999    0.970184466
   2.7599999    0.969468943
   2.7799999    0.971449820
   2.7999999    0.971042335
   2.8199999    0.975144325
   2.8399999    0.976674258
   2.8599999    0.982238736
   2.8799999    0.984833093
   2.8999999    0.984031512
   2.9199999    0.992457916
   2.9399999    0.993151779
   2.9599999    0.996064153
   2.9799999    0.995649544
   2.9999999    0.496720712
